version,importer_version,source_key,season_type,canonical_gender_code,canonical_event_code,section,source_table_index,source_row_index,source_cells,source_line,raw_mark,normalized_mark,mark_flags,pending_ratification,indoor_mark_flag,altitude_flag,secondary_listing,outside_regular_collegiate_season,holder,school,record_date_text,source_as_of,source_url,local_html_sha256,parser_method,rejection_reason
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HJ,field,0,85,3/09/24,3/09/24,3,3.0,,False,False,False,False,False,/09/24,,3/09/24,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,PV,field,0,86,"4.91 | 16-1¼i || Amanda Moll (Washington) || Indianapolis, Indiana","4.91 | 16-1¼i Amanda Moll (Washington) Indianapolis, Indiana",4.91,4.91,,False,False,False,False,False,| 16-1¼i Amanda Moll,Washington,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,PV,field,0,87,2/28/25,2/28/25,2,2.0,,False,False,False,False,False,/28/25,,2/28/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,LJ,field,0,88,"7.14 | 23-5¼ || Tara Davis (Texas) || Austin, Texas","7.14 | 23-5¼ Tara Davis (Texas) Austin, Texas",7.14,7.14,,False,False,False,False,False,| 23-5¼ Tara Davis,Texas,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,LJ,field,0,89,3/26/21,3/26/21,3,3.0,,False,False,False,False,False,/26/21,,3/26/21,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,90,"15.12 | 49-7¼(A)i || Jasmine Moore (Florida) || Albuquerque, New Mexico","15.12 | 49-7¼(A)i Jasmine Moore (Florida) Albuquerque, New Mexico",15.12,15.12,,False,False,False,False,False,| 49-7¼,A,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,91,3/11/23,3/11/23,3,3.0,,False,False,False,False,False,/11/23,,3/11/23,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,92,"14.62 | 47-11¾ || Keturah Orji (Georgia) || Knoxville, Tennessee","14.62 | 47-11¾ Keturah Orji (Georgia) Knoxville, Tennessee",14.62,14.62,,False,False,False,False,False,| 47-11¾ Keturah Orji,Georgia,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,93,5/13/18,5/13/18,5,5.0,,False,False,False,False,False,/13/18,,5/13/18,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,SP,field,0,94,"20.01 | 65-7¾ || Jaida Ross (Oregon) || Fayetteville, Arkansas","20.01 | 65-7¾ Jaida Ross (Oregon) Fayetteville, Arkansas",20.01,20.01,,False,False,False,False,False,| 65-7¾ Jaida Ross,Oregon,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,SP,field,0,95,7/23/24,7/23/24,7,7.0,,False,False,False,False,False,/23/24,,7/23/24,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,DT,field,0,96,"70.22 | 230-4 || Jorinde van Klinken’ (Arizona State) || Tucson, Arizona","70.22 | 230-4 Jorinde van Klinken’ (Arizona State) Tucson, Arizona",70.22,70.22,,False,False,False,False,False,| 230-4 Jorinde van Klinken’,Arizona State,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,DT,field,0,97,5/22/21,5/22/21,5,5.0,,False,False,False,False,False,/22/21,,5/22/21,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,DT,field,0,98,"69.39 | 227-8 || Jayden Ulrich (Louisville) || Ramona, Oklahoma","69.39 | 227-8 Jayden Ulrich (Louisville) Ramona, Oklahoma",69.39,69.39,,False,False,False,False,False,| 227-8 Jayden Ulrich,Louisville,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,DT,field,0,99,4/12/25,4/12/25,4,4.0,,False,False,False,False,False,/12/25,,4/12/25,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HT,field,0,100,"77.67 | 254-10 || Camryn Rogers’ (Cal) || Eugene, Oregon","77.67 | 254-10 Camryn Rogers’ (Cal) Eugene, Oregon",77.67,77.67,,False,False,False,False,False,| 254-10 Camryn Rogers’,Cal,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HT,field,0,101,6/09/22,6/09/22,6,6.0,,False,False,False,False,False,/09/22,,6/09/22,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HT,field,0,102,"74.78 | 245-4 || Alyssa Wilson (Texas State) || Eugene, Oregon","74.78 | 245-4 Alyssa Wilson (Texas State) Eugene, Oregon",74.78,74.78,,False,False,False,False,False,| 245-4 Alyssa Wilson,Texas State,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,JT,field,0,104,"64.19 | 210-7 || Rhema Otabor’ (Nebraska) || Eugene, Oregon","64.19 | 210-7 Rhema Otabor’ (Nebraska) Eugene, Oregon",64.19,64.19,,False,False,False,False,False,| 210-7 Rhema Otabor’,Nebraska,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,JT,field,0,105,6/06/24,6/06/24,6,6.0,,False,False,False,False,False,/06/24,,6/06/24,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,JT,field,0,106,"62.19 | 204-0 || Maggie Malone Hardin (Texas A&M) || Eugene, Oregon","62.19 | 204-0 Maggie Malone Hardin (Texas A&M) Eugene, Oregon",62.19,62.19,,False,False,False,False,False,| 204-0 Maggie Malone Hardin,Texas A&M,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,JT,field,0,107,6/09/16,6/09/16,6,6.0,,False,False,False,False,False,/09/16,,6/09/16,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,multi,0,108,"6527 || Diane Guthrie-Gresham’ (George Mason) || Knoxville, Tennessee","6527 Diane Guthrie-Gresham’ (George Mason) Knoxville, Tennessee",6527,6527.0,,False,False,False,False,False,Diane Guthrie-Gresham’,George Mason,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,multi,0,109,6/02-03/95,6/02-03/95,6,6.0,,False,False,False,False,False,/02-03/95,,6/02-03/95,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,multi,0,110,"(13.86w, 1.86/6-1¼, 13.80/45-3½, 24.91 [3728], 6.92/22-8½w), 49.04/160-11, 2:20.82 [2799]) || (American CR)","(13.86w, 1.86/6-1¼, 13.80/45-3½, 24.91 [3728], 6.92/22-8½w), 49.04/160-11, 2:20.82 [2799]) (American CR)",13.86,13.86,w,False,False,False,True,False,", 1.86/6-1¼, 13.80/45-3½, 24.91 [3728], 6.92/22-8½w), 49.04/160-11, 2:20.82 [2799])",American CR,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,multi,0,111,"6458 || Anna Hall (Florida) || Fayetteville, Arkansas","6458 Anna Hall (Florida) Fayetteville, Arkansas",6458,6458.0,,False,False,False,False,False,Anna Hall,Florida,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,multi,0,112,4/06-07/22,4/06-07/22,4,4.0,,False,False,False,False,False,/06-07/22,,4/06-07/22,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,200M,track,0,114,200,200,200,200.0,,False,False,False,False,True,,,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,200M,track,0,115,"21.77 || Abby Steiner (Kentucky) || Eugene, Oregon","21.77 Abby Steiner (Kentucky) Eugene, Oregon",21.77,21.77,,False,False,False,False,True,Abby Steiner,Kentucky,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,200M,track,0,116,6/26/22,6/26/22,6,6.0,,False,False,False,False,True,/26/22,,6/26/22,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,MILE,track,0,117,"4:27.31 || Suzy Hamilton (Wisconsin) || Los Angeles, California","4:27.31 Suzy Hamilton (Wisconsin) Los Angeles, California",4:27.31,267.31,,False,False,False,False,True,Suzy Hamilton,Wisconsin,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,MILE,track,0,118,8/06/89,8/06/89,8,8.0,,False,False,False,False,True,/06/89,,8/06/89,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HJ,field,0,119,"2.03 | 6-8 || Brigetta Barrett (Arizona) || London, England","2.03 | 6-8 Brigetta Barrett (Arizona) London, England",2.03,2.03,,False,False,False,False,True,| 6-8 Brigetta Barrett,Arizona,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HJ,field,0,120,8/11/12,8/11/12,8,8.0,,False,False,False,False,True,/11/12,,8/11/12,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,121,"14.71 | 48-3¼ || Keturah Orji (Georgia) || Rio de Janeiro, Brazil","14.71 | 48-3¼ Keturah Orji (Georgia) Rio de Janeiro, Brazil",14.71,14.71,,False,False,False,False,True,| 48-3¼ Keturah Orji,Georgia,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,TJ,field,0,122,8/14/16,8/14/16,8,8.0,,False,False,False,False,True,/14/16,,8/14/16,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,field,0,123,"6755 || Anna Hall (Florida) || Eugene, Oregon","6755 Anna Hall (Florida) Eugene, Oregon",6755,6755.0,,False,False,False,False,True,Anna Hall,Florida,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,field,0,124,7/17-18/22,7/17-18/22,7,7.0,,False,False,False,False,True,/17-18/22,,7/17-18/22,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,field,0,125,"(13.20, 1.86/6-1¼, 13.67/44-10¼/, 23.08 [3391], 6.39/20-11¾, 45.75/150-1, 2:06.67 [3364])","(13.20, 1.86/6-1¼, 13.67/44-10¼/, 23.08 [3391], 6.39/20-11¾, 45.75/150-1, 2:06.67 [3364])",13.20,13.2,,False,False,False,False,True,", 1.86/6-1¼, 13.67/44-10¼/, 23.08 [3391], 6.39/20-11¾, 45.75/150-1, 2:06.67 [3364])",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_absolute,outdoor,f,HEP,field,0,126,"as of May 16, 2026","as of May 16, 2026",16,16.0,,False,False,False,False,True,", 2026",,,"May 16, 2026",https://trackandfieldnews.com/records/womens-collegiate-records/,21627bd3e03da00d2080e044a509b19b061a6d2e72efef7618c22976f9684e5b,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,50M,track,1,3,"(NAIA) || 5.64 || Davidson Ezinwa’ (Azusa Pacific) || Los Angeles, California || 2/15/92","(NAIA) 5.64 Davidson Ezinwa’ (Azusa Pacific) Los Angeles, California 2/15/92",5.64,5.64,,False,False,False,True,False,Davidson Ezinwa’,Azusa Pacific,2/15/92,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,400M,track,1,10,"(American CR) || 44.52 || Michael Norman (USC) || College Station, Texas || 3/10/18","(American CR) 44.52 Michael Norman (USC) College Station, Texas 3/10/18",44.52,44.52,,False,False,False,True,False,Michael Norman,USC,3/10/18,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,500M,track,1,12,"600y || 1:05.75 || Jenoah McKiver (Florida) || Lubbock, Texas || 1/18/25","600y 1:05.75 Jenoah McKiver (Florida) Lubbock, Texas 1/18/25",600,600.0,y,False,False,False,False,False,1:05.75 Jenoah McKiver,Florida,1/18/25,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,table,reject_implausible_event_mark
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,2000M,track,1,19,"(American CR) || 5:07.31 || Yared Nuguse (Notre Dame) || Boston, Massachusetts || 2/12/22","(American CR) 5:07.31 Yared Nuguse (Notre Dame) Boston, Massachusetts 2/12/22",5:07.31,307.31,,False,False,False,True,False,Yared Nuguse,Notre Dame,2/12/22,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,table,reject_secondary_sublisting
